novel_title,allusion_text,start_pos,end_pos,allusion_type,confidence,biblical_source,context
Song of Solomon (1977),Pilate,169567,169573,character_reference,0.7,Pilate,"e's hitting her! I saw him! With his fist, Mama!"" Pilate looked up from a fourth-grade geography book she"
Song of Solomon (1977),Pilate,169965,169971,character_reference,0.7,Pilate,the man's curses. It didn't occur to him to stop Pilate-her mouth was not moving and her earring flashed
Song of Solomon (1977),Hagar,170056,170061,character_reference,0.85,Hagar,"arring flashed fire-but he did follow her, as did Hagar, around to the back of the house, where, approach"
Song of Solomon (1977),Pilate,171195,171201,character_reference,0.7,Pilate,bors who had heard Reba's screams had gathered in Pilate's backyard. They knew right away that the man was
Song of Solomon (1977),Pilate,171543,171549,character_reference,0.7,Pilate,"known not to fool with anything that belonged to Pilate, who never bothered anybody, was helpful to every"
Song of Solomon (1977),Pilate,171887,171893,character_reference,0.85,Pilate,"They just craned their necks to hear better what Pilate was telling him. ""You see, darlin, that there is"
Song of Solomon (1977),Pilate,173078,173084,character_reference,0.85,Pilate,"should I do?"" 95 The man struggled for breath and Pilate eased up on his throat but not his heart. ""Lemme"
Song of Solomon (1977),Pilate,173613,173619,character_reference,0.7,Pilate,"ring from her nose, a little still trickled down. Pilate plucked the knife out of the man's shirt and took"
Song of Solomon (1977),Pilate,173755,173761,character_reference,0.7,Pilate,"looked down at the blood on his clothes and up at Pilate, and licking his lips, backed all the way to the"
Song of Solomon (1977),Pilate,173835,173841,character_reference,0.7,Pilate,backed all the way to the side of the house under Pilate's gaze. Her lips didn't start moving again until
Song of Solomon (1977),Pilate,174101,174107,character_reference,0.7,Pilate,broken inside in the place where he'd kicked her. Pilate felt her ribs and said nothing was broken. But Re
Song of Solomon (1977),Pilate,174534,174540,character_reference,0.7,Pilate,"ance away from Mercy.) She was insistent now, and Pilate surrendered her judgment to Reba's. A neighbor of"
Song of Solomon (1977),Hagar,174666,174671,character_reference,0.85,Hagar,"f they went, leaving Milkman to buy his wine from Hagar. He was delighted with the performance and follow"
Song of Solomon (1977),Hagar,174724,174729,character_reference,0.7,Hagar,e was delighted with the performance and followed Hagar into the house to laugh and talk excitedly about
Song of Solomon (1977),hope,175040,175044,thematic_reference,0.8,Hope,"-52?"" ""Every woman's not as strong as she is."" ""I hope not. Half as strong is too much."" ""Well, muscle s"
Song of Solomon (1977),Hagar,175445,175450,character_reference,0.85,Hagar,"reoccupation-who could whip him. ""Probably,"" said Hagar. ""Ha! Well, I guess I better not try to prove you"
Song of Solomon (1977),Pilate,175508,175514,character_reference,0.7,Pilate,"ell, I guess I better not try to prove you wrong. Pilate might be back with her knife."" ""Pilate scare you?"
Song of Solomon (1977),Pilate,175547,175553,character_reference,0.7,Pilate,"you wrong. Pilate might be back with her knife."" ""Pilate scare you?"" ""Yeah. Don't she scare you?"" ""No. Nob"
Song of Solomon (1977),Pilate,175732,175738,character_reference,0.7,Pilate,"et people tell me what to do. I do what I want."" ""Pilate tells you what to do."" ""But I don't have to do it"
Song of Solomon (1977),Hagar,176021,176026,character_reference,0.85,Hagar,"he was a victim of. ""How old are you now?"" asked Hagar. She lifted her eye- brows like a woman mildly in"
Song of Solomon (1977),Hagar,176159,176164,character_reference,0.85,Hagar,"ild. ""Seventeen."" ""You old enough to be married."" Hagar said it with the strong implication that he shoul"
Song of Solomon (1977),Hagar,176388,176393,character_reference,0.85,Hagar,"masculine flippancy. ""Be a long wait."" 97 ""Why?"" Hagar sighed as if her patience was being tried. ""I'd l"
Song of Solomon (1977),Hagar,177073,177078,character_reference,0.85,Hagar,"'s pants."" Milkman smiled, but he was not amused. Hagar laughed. He jumped up to grab her, but she ran in"
Song of Solomon (1977),Hagar,177298,177303,character_reference,0.85,Hagar,"and picked up the two bottles of wine. ""Milkman?"" Hagar stuck her head out the door. ""Come in here."" He t"
Song of Solomon (1977),Pilate,177722,177728,character_reference,0.7,Pilate,"What you all got in there?"" he asked her. ""That's Pilate's stuff. She calls it her inheritance."" Hagar was"
Song of Solomon (1977),Hagar,177769,177774,character_reference,0.85,Hagar,"'s Pilate's stuff. She calls it her inheritance."" Hagar was unbuttoning her blouse. ""What'd she inherit?"
Song of Solomon (1977),Pilate,178280,178286,character_reference,0.7,Pilate,"n or why she would do either. He assumed Reba and Pilate knew, but they never made any reference to the ch"
Song of Solomon (1977),Hagar,178364,178369,character_reference,0.7,Hagar,ny reference to the change in his relationship to Hagar. While he had lost some of his twelve-year-old's
Song of Solomon (1977),Hagar,178633,178638,character_reference,0.85,Hagar,"of the girls his own age. There were months when Hagar would not see him, and then he'd appear one day a"
Song of Solomon (1977),Hagar,178756,178761,character_reference,0.85,Hagar,"les and welcome. After about three years or so of Hagar's on-again-off-again passion, her refusals dwindl"
Song of Solomon (1977),Hagar,179256,179261,character_reference,0.85,Hagar,his carefree boy- hood out for thirty-one years. Hagar was thirty-six-and ner- vous. She placed duty squ
Song of Solomon (1977),Hagar,180351,180356,character_reference,0.85,Hagar,"office, got some cash out of the safe, and wrote Hagar a nice letter which ended: ""Also, I want to thank"
Song of Solomon (1977),Hagar,180686,180691,character_reference,0.85,Hagar,"nd the flat-out coldness of ""thank you"" that sent Hagar spin- ning into a bright blue place where the air"
Song of Solomon (1977),Hagar,181299,181304,character_reference,0.7,Hagar,", and all of it was not because of the problem of Hagar. He'd had a conversation with Guitar some time ag"
Song of Solomon (1977),Eve,181690,181693,character_reference,0.7,Eve,"the way another boy had been killed on New Year's Eve in 1953, and the way four grown men had been kill"
Song of Solomon (1977),Ruth,181868,181872,thematic_reference,0.9,Ruth,"d in Tommy's Barbershop, the word was that Winnie Ruth Judd had struck again. The men laughed about it a"
Song of Solomon (1977),Ruth,181997,182001,thematic_reference,0.9,Ruth,"it of newcomers the story of how, in 1932, Winnie Ruth, a convicted murderer, who axed and dismembered h"
Song of Solomon (1977),Ruth,182368,182372,thematic_reference,0.9,Ruth,"in December of that year, during the time Winnie Ruth was at large, Southside people were convinced tha"
Song of Solomon (1977),Ruth,182537,182541,thematic_reference,0.9,Ruth,"er was re- ported, the Negroes said it was Winnie Ruth. They said that because Winnie Ruth was white and"
Song of Solomon (1977),Ruth,182573,182577,thematic_reference,0.9,Ruth,it was Winnie Ruth. They said that because Winnie Ruth was white and so were the victims. It was their w
Song of Solomon (1977),Ruth,182841,182845,thematic_reference,0.9,Ruth,mitted by a fellow lunatic of the race and Winnie Ruth Judd fit the descrip- tion. They believed firmly
Song of Solomon (1977),Ruth,183512,183516,thematic_reference,0.9,Ruth,as one of their own. They speculated about Winnie Ruth's motives for this recent murder. Somebody said s
Song of Solomon (1977),Jesus,184285,184290,character_reference,0.7,Jesus,"said Guitar. ""Twenty-seven hammer blows."" ""Great Jesus. Why he do twenty-seven? That's a hard killin."" """
Song of Solomon (1977),Ruth,186047,186051,thematic_reference,0.9,Ruth,tail about the victim. Like whether or not Winnie Ruth couldn't stand saddle shoes. Did the boy have on
Song of Solomon (1977),hope,186760,186764,thematic_reference,0.8,Hope,"re the lights large, bright, festive, and full of hope. The two men walked down Tenth Street, headed for"
Song of Solomon (1977),Ruth,191659,191663,thematic_reference,0.9,Ruth,e drain when he looked through the window and saw Ruth digging in the garden. She made little holes and
Song of Solomon (1977),numbers,195081,195088,thematic_reference,0.9,Numbers,"book in Sonny's Shop and gave up on the column of numbers. Something was happening to Guitar, had already h"
Song of Solomon (1977),lot,196472,196475,character_reference,0.7,Lot,was true that he didn't concern himself an awful lot about other people. There was nothing he wanted b
Song of Solomon (1977),Elijah,197857,197863,character_reference,0.85,Elijah,) were made up of? If they didn't have Kennedy or Elijah to quarrel about? They excused them- selves for e
Song of Solomon (1977),job,197930,197933,thematic_reference,0.9,Job,"? They excused them- selves for everything. Every job of work undone, every bill unpaid, every illness,"
Song of Solomon (1977),lot,202294,202297,character_reference,0.7,Lot,"threw up his hands. ""Okay, laugh on. But they's a lot of strange things you don't know nothin about, bo"
Song of Solomon (1977),Lot,202364,202367,character_reference,0.7,Lot,"s you don't know nothin about, boy. You'll learn. Lot of strange things. Strange stuff goin on right in"
Song of Solomon (1977),acts,204210,204214,thematic_reference,0.9,Acts,"""No. Are you saying State did it?"" ""I'm sayin he acts like it and I'm sayin Guitar knows, and I'm sayin"
Song of Solomon (1977),lot,205004,205007,character_reference,0.7,Lot,"d go. ""Well, thanks for the coffee, boy. Did me a lot of good. A lot of good."" He took his gloves out o"
Song of Solomon (1977),lot,205019,205022,character_reference,0.7,Lot,"anks for the coffee, boy. Did me a lot of good. A lot of good."" He took his gloves out of his pocket an"
Song of Solomon (1977),Jesus,207365,207370,character_reference,0.85,Jesus,". It's over, man. No booze. How about some tea?"" ""Jesus."" ""Loose too. Bet you thought tea grew in little"
Song of Solomon (1977),Jesus,208947,208952,character_reference,0.85,Jesus,"that? How they love them little white bags?"" ""Oh, Jesus."" ""He's a Northerner too. Lived in Israel, but a"
Song of Solomon (1977),Israel,208988,208994,character_reference,0.7,Israel,"s?"" ""Oh, Jesus."" ""He's a Northerner too. Lived in Israel, but a Northerner in His heart. His bleeding hear"
Song of Solomon (1977),Ruth,218697,218701,thematic_reference,0.9,Ruth,"or that knowledge. When his father told him about Ruth, he joined him in despising her, but he felt put"
Song of Solomon (1977),Ruth,219632,219636,thematic_reference,0.9,Ruth,"her way to some modest but respectable work. When Ruth turned the corner, Milkman waited a minute and st"
Song of Solomon (1977),Ruth,220133,220137,thematic_reference,0.9,Ruth,"middle of the night, especially a woman as old as Ruth. And what man wanted a woman over sixty anyway? F"
Song of Solomon (1977),lot,220992,220995,character_reference,0.7,Lot,ve things forever up in the air. He parked in the lot and walked slowly toward the station. Maybe she's
Song of Solomon (1977),Ruth,222594,222598,thematic_reference,0.9,Ruth,"He dashed up the stairs then just in time to see Ruth step into a car, and to jump into another car him"
Song of Solomon (1977),Ruth,223540,223544,thematic_reference,0.9,Ruth,"s could even be seen from the road. Nevertheless, Ruth walked in her even-paced way down 123 the street"
Song of Solomon (1977),Ruth,225013,225017,thematic_reference,0.9,Ruth,"ing a night every now and then with your father?"" Ruth's shoulders seemed to slump, but she said in a su"
Song of Solomon (1977),Solomon,225541,225548,character_reference,0.85,Solomon,"nd the explanation FOR HER Life/ Behaviot Song of Solomon engine had cleared its throat did Ruth begin, and"
Song of Solomon (1977),Ruth,225583,225587,thematic_reference,0.9,Ruth,"Song of Solomon engine had cleared its throat did Ruth begin, and she began in the middle of a sentence"
Song of Solomon (1977),Pilate,227382,227388,character_reference,0.7,Pilate,I wouldn't have been able to save you except for Pilate. Pilate was the one brought you here in the first
Song of Solomon (1977),Pilate,227390,227396,character_reference,0.7,Pilate,"n't have been able to save you except for Pilate. Pilate was the one brought you here in the first place."""
Song of Solomon (1977),Pilate,227448,227454,character_reference,0.7,Pilate,"as the one brought you here in the first place."" ""Pilate?"" Milkman was coming awake. He had begun listenin"
Song of Solomon (1977),Pilate,227596,227602,character_reference,0.7,Pilate,"eone who was about to be conned and knew it. 125 ""Pilate. Old, crazy, sweet Pilate. Your father and I hadn"
Song of Solomon (1977),Pilate,227622,227628,character_reference,0.7,Pilate,"onned and knew it. 125 ""Pilate. Old, crazy, sweet Pilate. Your father and I hadn't had physical relations"
Song of Solomon (1977),Pilate,228737,228743,character_reference,0.7,Pilate,"I was just afraid I'd die that way... • ... ""Then Pilate came to town. She came into this city like she ow"
Song of Solomon (1977),Pilate,228801,228807,character_reference,0.7,Pilate,"town. She came into this city like she owned it. Pilate, Reba, and Reba's little baby. Hagar. Pilate came"
Song of Solomon (1977),Hagar,228839,228844,character_reference,0.7,Hagar,"e owned it. Pilate, Reba, and Reba's little baby. Hagar. Pilate came to see Macon right away and soon as"
Song of Solomon (1977),Pilate,228846,228852,character_reference,0.7,Pilate,"it. Pilate, Reba, and Reba's little baby. Hagar. Pilate came to see Macon right away and soon as she saw"
Song of Solomon (1977),Ruth,229265,229269,thematic_reference,0.9,Ruth,"sh-gray grassy-looking stuff to put in his food."" Ruth laughed. ""I felt like a doctor, like a chemist do"
Song of Solomon (1977),Pilate,229626,229632,character_reference,0.7,Pilate,"n he found out about it, he immediately suspected Pilate and he told me to get rid of the baby. But I woul"
Song of Solomon (1977),Pilate,229691,229697,character_reference,0.85,Pilate,old me to get rid of the baby. But I wouldn't and Pilate helped me stand him off. I wouldn't have been str
Song of Solomon (1977),Ruth,230332,230336,thematic_reference,0.9,Ruth,"nursed me."" ""Yes."" ""Until I was .. old. Too old."" Ruth turned toward her son. She lifted her head and lo"
Song of Solomon (1977),Magdalene,230750,230759,character_reference,0.85,Magdalene,"ould be no remembrance of who he was or where. Of Magdalene called Lena and First Corinthians, of his father"
Song of Solomon (1977),Hagar,231306,231311,character_reference,0.85,Hagar,"s right there, looking at him through the window. Hagar. Killing, ice-pick-wielding Hagar, who, shortly a"
Song of Solomon (1977),Hagar,231340,231345,character_reference,0.85,Hagar,"ugh the window. Hagar. Killing, ice-pick-wielding Hagar, who, shortly after a Christmas thank-you note, f"
Song of Solomon (1977),Mary,231853,231857,character_reference,0.85,Mary,"over the sleeve of his coat. They were sitting in Mary's, smiling into glasses of Jack Daniel's on the r"
Song of Solomon (1977),Daniel,231890,231896,thematic_reference,0.9,Daniel,"e sitting in Mary's, smiling into glasses of Jack Daniel's on the rocks. The girl looked a little like Cor"
Song of Solomon (1977),Hagar,232029,232034,character_reference,0.85,Hagar,"nd when she turned, laughing, toward Milkman, and Hagar saw her gray eyes, the fist that had been just si"
Song of Solomon (1977),Hagar,232231,232236,character_reference,0.85,Hagar,"regularly as the new moon searched for the tide, Hagar looked for a weapon and then slipped out of her h"
Song of Solomon (1977),Pilate,233348,233354,character_reference,0.85,Pilate,"ved wax candle that the two of them made for her, Pilate dipping the wick and Reba scratching out tiny flo"
Song of Solomon (1977),Hagar,234655,234660,character_reference,0.85,Hagar,"g as she tipped its poison into the old red wine, Hagar was energized by the details of her mission. She"
Song of Solomon (1977),Hagar,235227,235232,character_reference,0.85,Hagar,"the people who saw her passed the word along that Hagar ""done took off after Milkman again."" Women watche"
Song of Solomon (1977),job,236196,236199,thematic_reference,0.9,Job,"er word. Railroad Tommy had given him a janitor's job to save him from the poorhouse, workhouse, or nut"
Song of Solomon (1977),Hagar,236264,236269,character_reference,0.85,Hagar,"om the poorhouse, workhouse, or nuthouse, one. So Hagar's forays were part and parcel of the mystery of h"
Song of Solomon (1977),Pilate,236969,236975,character_reference,0.85,Pilate,wept cleansing tears right there and later under Pilate's strap-to which she submitted with re- lief. Pil
Song of Solomon (1977),Pilate,237022,237028,character_reference,0.7,Pilate,"ate's strap-to which she submitted with re- lief. Pilate beat her, Reba cried, and Hagar crouched. Until t"
Song of Solomon (1977),Hagar,237055,237060,character_reference,0.85,Hagar,"d with re- lief. Pilate beat her, Reba cried, and Hagar crouched. Until the next time. Like this time whe"
Song of Solomon (1977),Hagar,237432,237437,character_reference,0.85,Hagar,the tinkle and clatter of glass he did not move. Hagar put her shoe back on before reaching into the win
Song of Solomon (1977),Hagar,238162,238167,character_reference,0.7,Hagar,"r dead. One or the other. Me or her. Choose. Die, Hagar. Die. Die. Die. But she didn't. She crawled into"
Song of Solomon (1977),Hagar,238591,238596,character_reference,0.85,Hagar,"rked, but did not move his arm nor open his eyes. Hagar raised the knife again, this time with both hands"
Song of Solomon (1977),Ruth,239601,239605,thematic_reference,0.9,Ruth,ody missed her for a while they could guess. Even Ruth knew now. A week earlier she had learned from Fre
Song of Solomon (1977),Hagar,239665,239670,character_reference,0.85,Hagar,A week earlier she had learned from Freddie that Hagar had tried to kill Milkman six times in as many mo
Song of Solomon (1977),Hagar,239768,239773,character_reference,0.85,Hagar,"months. She stared at his golden teeth and said, ""Hagar?"" She hadn't laid eyes on her in years; had been"
Song of Solomon (1977),Pilate,239826,239832,character_reference,0.7,Pilate,She hadn't laid eyes on her in years; had been to Pilate's house only once in her life-a very long time ag
Song of Solomon (1977),Hagar,239886,239891,character_reference,0.85,Hagar,"ouse only once in her life-a very long time ago. ""Hagar?"" ""Hagar. Shore Hagar."" ""Does Pilate know?"" ""Cour"
Song of Solomon (1977),Hagar,239895,239900,character_reference,0.7,Hagar,"once in her life-a very long time ago. ""Hagar?"" ""Hagar. Shore Hagar."" ""Does Pilate know?"" ""Course she do"
Song of Solomon (1977),Hagar,239908,239913,character_reference,0.85,Hagar,"life-a very long time ago. ""Hagar?"" ""Hagar. Shore Hagar."" ""Does Pilate know?"" ""Course she do. Whip her ev"
Song of Solomon (1977),Pilate,239922,239928,character_reference,0.7,Pilate,"ng time ago. ""Hagar?"" ""Hagar. Shore Hagar."" ""Does Pilate know?"" ""Course she do. Whip her every time, but i"
Song of Solomon (1977),Ruth,240005,240009,thematic_reference,0.9,Ruth,"p her every time, but it don't do no good."" 131 - Ruth was relieved. For a moment she imagined that Pila"
Song of Solomon (1977),Pilate,240055,240061,character_reference,0.85,Pilate,"Ruth was relieved. For a moment she imagined that Pilate, who had brought her son to life in the first pla"
Song of Solomon (1977),Pilate,240736,240742,character_reference,0.7,Pilate,ng-a feeling about the nasty greenish-gray powder Pilate had given her to be stirred into rain water and p
Song of Solomon (1977),Pilate,241425,241431,character_reference,0.7,Pilate,"and punched it), she ran to Southside looking for Pilate. She had never walked through that part of town,"
Song of Solomon (1977),Pilate,241505,241511,character_reference,0.7,Pilate,"hrough that part of town, but she knew the street Pilate lived on, though not the house. Pilate had no tel"
Song of Solomon (1977),Pilate,241544,241550,character_reference,0.7,Pilate,"the street Pilate lived on, though not the house. Pilate had no telephone and no number on her house. Ruth"
Song of Solomon (1977),Ruth,241596,241600,thematic_reference,0.9,Ruth,late had no telephone and no number on her house. Ruth had asked some passer-by where Pilate lived and w
Song of Solomon (1977),Pilate,241632,241638,character_reference,0.7,Pilate,on her house. Ruth had asked some passer-by where Pilate lived and was directed to a lean brown house set
Song of Solomon (1977),Pilate,241716,241722,character_reference,0.7,Pilate,lean brown house set back from the unpaved road. Pilate was sitting on a chair; Reba was cutting Pilate's
Song of Solomon (1977),Pilate,241764,241770,character_reference,0.7,Pilate,. Pilate was sitting on a chair; Reba was cutting Pilate's hair with a barber's clippers. That was the fir
Song of Solomon (1977),Hagar,241836,241841,character_reference,0.85,Hagar,"arber's clippers. That was the first time she saw Hagar, who was four or five years old then. Chubby, wit"
Song of Solomon (1977),Pilate,241982,241988,character_reference,0.7,Pilate,"ach ear,e two like tails at the back of her neck. Pilate comforted Ruth, gave her a peach, which Ruth coul"
Song of Solomon (1977),Ruth,241999,242003,thematic_reference,0.9,Ruth,"e tails at the back of her neck. Pilate comforted Ruth, gave her a peach, which Ruth could not eat becau"
Song of Solomon (1977),Ruth,242029,242033,thematic_reference,0.9,Ruth,"k. Pilate comforted Ruth, gave her a peach, which Ruth could not eat because the fuzz made her sick. She"
Song of Solomon (1977),Ruth,242101,242105,thematic_reference,0.9,Ruth,ause the fuzz made her sick. She listened to what Ruth said and sent Reba to the store for a box of Argo
Song of Solomon (1977),Ruth,242229,242233,thematic_reference,0.9,Ruth,"ed a little of it into her hand and offered it to Ruth, who obediently took a lump and put it in her mou"
Song of Solomon (1977),Pilate,242572,242578,character_reference,0.7,Pilate,"expectin, you have to eat what the baby craves,"" Pilate said, ""'less it come in the world hongry for what"
Song of Solomon (1977),Ruth,242645,242649,thematic_reference,0.9,Ruth,"come in the world hongry for what you denied it."" Ruth could not bite enough. Her teeth were on edge wit"
Song of Solomon (1977),Ruth,242864,242868,thematic_reference,0.9,Ruth,"would grind her teeth.) Gnashing the cornstarch, Ruth let Pilate lead her into the bedroom, where the w"
Song of Solomon (1977),Pilate,242873,242879,character_reference,0.85,Pilate,"ind her teeth.) Gnashing the cornstarch, Ruth let Pilate lead her into the bedroom, where the woman wrappe"
Song of Solomon (1977),Pilate,243196,243202,character_reference,0.85,Pilate,"to worry. Macon wouldn't bother her no more; she, Pilate, would see to it. (Years later Ruth learned that"
Song of Solomon (1977),Ruth,243234,243238,thematic_reference,0.9,Ruth,"more; she, Pilate, would see to it. (Years later Ruth learned that Pilate put a small doll on Macon's c"
Song of Solomon (1977),Pilate,243252,243258,character_reference,0.7,Pilate,", would see to it. (Years later Ruth learned that Pilate put a small doll on Macon's chair in his office."
Song of Solomon (1977),Ruth,243727,243731,thematic_reference,0.9,Ruth,"emembered the round fire-red stomach, for he left Ruth alone after that.) When the baby was born the day"
Song of Solomon (1977),Ruth,246149,246153,thematic_reference,0.9,Ruth,k with a tiny whine before it sneaked open again. Ruth looked at it and kicked it closed once more. Agai
Song of Solomon (1977),Magdalene,246382,246391,character_reference,0.85,Magdalene,"losed. Closed. Closed."" She was screaming by now. Magdalene called Lena, hearing her shouts, ran down the sta"
Song of Solomon (1977),Ruth,246558,246562,thematic_reference,0.9,Ruth,"and commanding it. ""Mother?"" Lena was frightened. Ruth looked up at her. ""What is it?"" ""I don't know...."
Song of Solomon (1977),Ruth,246725,246729,thematic_reference,0.9,Ruth,"that door. I want it shut. Tight."" Lena stared as Ruth hurried past and when she heard her mother runnin"
Song of Solomon (1977),Ruth,246842,246846,thematic_reference,0.9,Ruth,"rs, she put her fingers to her lips in disbelief. Ruth was sixty-two years old. Lena had no idea she cou"
Song of Solomon (1977),Ruth,247199,247203,thematic_reference,0.9,Ruth,"k her to the graveyard six or seven times a year, Ruth left the house and caught the number 26 bus and s"
Song of Solomon (1977),Ruth,248112,248116,thematic_reference,0.9,Ruth,holding him from the narrow earth he longed for. Ruth wiped her glasses clean so she could see the stre
Song of Solomon (1977),Pilate,248207,248213,character_reference,0.7,Pilate,"the street signs as they passed (""Eat cherries,"" Pilate had told her, ""and you won't have to wear them li"
Song of Solomon (1977),Pilate,248359,248365,character_reference,0.7,Pilate,"except for getting there-to Darling Street, where Pilate lived and where, she supposed, Hagar lived too. H"
Song of Solomon (1977),Hagar,248397,248402,character_reference,0.85,Hagar,"reet, where Pilate lived and where, she supposed, Hagar lived too. How had that chubby little girl weighe"
Song of Solomon (1977),Ruth,248657,248661,thematic_reference,0.9,Ruth,"l shops in between rickety houses came into view, Ruth pulled the cord. She stepped down and walked towa"
Song of Solomon (1977),Pilate,248823,248829,character_reference,0.7,Pilate,"walk and she was sweating by the time she got to Pilate's house. The door was open, but nobody was inside"
Song of Solomon (1977),Pilate,249071,249077,character_reference,0.85,Pilate,"d in. There the candlemaker's rack, the pan where Pilate's homemade soap hardened into a yellowish-brown s"
Song of Solomon (1977),Ruth,249364,249368,thematic_reference,0.9,Ruth,ceiling not far from a sack that hung there too. Ruth looked into the bedroom and saw three little beds
Song of Solomon (1977),Ruth,249729,249733,thematic_reference,0.9,Ruth,"away from the house and opened onto stone stairs. Ruth sat still, letting the anger and determination je"
Song of Solomon (1977),Hagar,249989,249994,character_reference,0.7,Hagar,"heets, a pillow, and a pillow slip. That would be Hagar's, she thought. The anger unjelled and flooded th"
Song of Solomon (1977),Pilate,250314,250320,character_reference,0.7,Pilate,"t seemed to be coming from the back of the house. Pilate, she thought. Pilate hummed and chewed things all"
Song of Solomon (1977),Pilate,250335,250341,character_reference,0.7,Pilate,"from the back of the house. Pilate, she thought. Pilate hummed and chewed things all the time. Ruth would"
Song of Solomon (1977),Ruth,250381,250385,thematic_reference,0.9,Ruth,ht. Pilate hummed and chewed things all the time. Ruth would ask her first if what Freddie said was true
Song of Solomon (1977),Pilate,250448,250454,character_reference,0.7,Pilate,"r first if what Freddie said was true. She needed Pilate's calm view, her honesty and equilibrium. Then sh"
Song of Solomon (1977),Pilate,250945,250951,character_reference,0.7,Pilate,", her hands clasped between her knees. It was not Pilate. Ruth stood still and looked at the woman's back."
Song of Solomon (1977),Ruth,250953,250957,thematic_reference,0.9,Ruth,nds clasped between her knees. It was not Pilate. Ruth stood still and looked at the woman's back. It di
Song of Solomon (1977),Ruth,251240,251244,thematic_reference,0.9,Ruth,"und and fastened on her the most sor- rowful eyes Ruth had ever seen. ""Reba's gone,"" she said, the secon"
Song of Solomon (1977),Ruth,251377,251381,thematic_reference,0.9,Ruth,"ere permanent. ""Can I do something for you?"" ""I'm Ruth Foster."" Hagar stiffened. A lightning shot of exc"
Song of Solomon (1977),Hagar,251391,251396,character_reference,0.85,Hagar,"""Can I do something for you?"" ""I'm Ruth Foster."" Hagar stiffened. A lightning shot of excitement ran thr"
Song of Solomon (1977),Pilate,252026,252032,character_reference,0.7,Pilate,"her about his mother, whatever she had heard from Pilate and Reba, she could not remember, so overwhelmed"
Song of Solomon (1977),Hagar,252121,252126,character_reference,0.7,Hagar,verwhelmed was she in the presence of his mother. Hagar let her morbid pleasure spread across her face in
Song of Solomon (1977),Ruth,252186,252190,thematic_reference,0.9,Ruth,orbid pleasure spread across her face in a smile. Ruth was not impressed. Death always smiled. And breat
Song of Solomon (1977),Ruth,252406,252410,thematic_reference,0.9,Ruth,"of a dead goldfish. ""You are trying to kill him."" Ruth's voice was matter-of-fact. ""If you so much as be"
Song of Solomon (1977),Jesus,252494,252499,character_reference,0.85,Jesus,"ou so much as bend a hair on his head, so help me Jesus, I will tear your throat out."" Hagar looked surpr"
Song of Solomon (1977),Hagar,252531,252536,character_reference,0.85,Hagar,", so help me Jesus, I will tear your throat out."" Hagar looked surprised. She loved nothing in the world"
Song of Solomon (1977),Ruth,252908,252912,thematic_reference,0.9,Ruth,"h a great deal of earnestness that she replied to Ruth. ""I'll try not to. But I can't make you a for-cer"
Song of Solomon (1977),Ruth,252977,252981,thematic_reference,0.9,Ruth,"to. But I can't make you a for-certain promise."" Ruth heard the supplication in her words and it seemed"
Song of Solomon (1977),Hagar,253325,253330,character_reference,0.85,Hagar,'s nerve end that it both nourished and fed from. Hagar lowered her eyelids and gazed hungrily down the f
Song of Solomon (1977),Hagar,254220,254225,character_reference,0.85,Hagar,on-yellow woman knew with absolute certainty what Hagar would will- ingly have her throat torn out to kno
Song of Solomon (1977),Ruth,254583,254587,thematic_reference,0.9,Ruth,"e is my home in this world."" ""And I am his,"" said Ruth. ""And he wouldn't give a pile of swan shit for ei"
Song of Solomon (1977),Pilate,254680,254686,character_reference,0.7,Pilate,"for either one of you."" They turned then and saw Pilate leaning on the window sill. Neither knew how long"
Song of Solomon (1977),Hagar,255122,255127,character_reference,0.85,Hagar,"week, and leave you there."" ""You're botherin me!"" Hagar was shouting and digging her fingers in her hair."
Song of Solomon (1977),Ruth,255246,255250,thematic_reference,0.9,Ruth,"gesture of frustration, but its awkwardness made Ruth know that there was something truly askew in this"
Song of Solomon (1977),Pilate,255727,255733,character_reference,0.7,Pilate,"here there was none. She had not recognized it in Pilate, whose equilibrium over- shadowed all her eccentr"
Song of Solomon (1977),Ruth,255888,255892,thematic_reference,0.9,Ruth,new of strong enough to counter Macon. Al- though Ruth had been frightened of her the first time she saw
Song of Solomon (1977),Ruth,256045,256049,thematic_reference,0.9,Ruth,"en, looking, as she said, for her brother Macon. (Ruth was still frightened of her a little. Not just he"
Song of Solomon (1977),Ruth,256248,256252,thematic_reference,0.9,Ruth,"th skin, hairless, scarless, and wrinkleless. For Ruth had actually seen it. The place on her stomach wh"
Song of Solomon (1977),Hagar,256503,256508,character_reference,0.85,Hagar,"w she held up her hand, imperiously, and silenced Hagar's whines. ""Sit down there. Sit down and don't lea"
Song of Solomon (1977),Hagar,256573,256578,character_reference,0.7,Hagar,"down there. Sit down and don't leave this yard."" Hagar slumped and moved slowly back to her bench. Pilat"
Song of Solomon (1977),Pilate,256623,256629,character_reference,0.85,Pilate,"Hagar slumped and moved slowly back to her bench. Pilate turned her eyes to Ruth. ""Come on in. Rest yourse"
Song of Solomon (1977),Ruth,256649,256653,thematic_reference,0.9,Ruth,"owly back to her bench. Pilate turned her eyes to Ruth. ""Come on in. Rest yourself before you hop on tha"
Song of Solomon (1977),Pilate,256819,256825,character_reference,0.85,Pilate,"eaches kind of dried up on me in this heat,"" said Pilate, and she reached for a peck basket which held abo"
