novel_title,allusion_text,start_pos,end_pos,allusion_type,confidence,biblical_source,context
Paradise (1998),Mary,451023,451027,character_reference,0.85,Mary,"e swelling in the places where radishes had been, Mary Magna and Sister Roberta returned, severely irrit"
Paradise (1998),Mary,451252,451256,character_reference,0.85,Mary,", except her own. That decision would come later. Mary Magna's age, seventy-two, was a con- sideration,"
Paradise (1998),Mary,451991,451995,character_reference,0.85,Mary,"n it. They could not simply walk off, could they? Mary Magna called everyone together to explain. Anothe"
Paradise (1998),Mary,452445,452449,character_reference,0.85,Mary,"way. Consolata, however, paid scant attention to Mary Magna's words. She wasn't going anywhere. She wou"
Paradise (1998),Jesus,456301,456306,character_reference,0.85,Jesus,"ear God, a truck. And one person at the wheel, my Jesus. And now it slowed. Consolata turned to watch it"
Paradise (1998),Mary,467763,467767,character_reference,0.85,Mary,"idn't want to eat him. I just wanted to go home."" Mary Magna came into the chapel and, kneeling with her"
Paradise (1998),Mary,468060,468064,character_reference,0.85,Mary,"he and I are the same. “Sh sh sh. Sh sh sh,"" said Mary Magna. ""Never speak of him again."" She might not"
Paradise (1998),Mary,468145,468149,character_reference,0.85,Mary,"in."" She might not have agreed so quickly, but as Mary Magna led her out of the chapel into the schoolro"
Paradise (1998),Mary,468348,468352,character_reference,0.85,Mary,e best in the dark. Consolata had been spoken to. Mary Magna spent money she could not afford to take th
Paradise (1998),Mary,468650,468654,character_reference,0.85,Mary,and Western Museum advertised on the road. Sister Mary Elizabeth said it was an unwise way to spend post
Paradise (1998),Mary,468919,468923,character_reference,0.85,Mary,only Mother and Sister Roberta were left. Sister Mary Eliza- beth accepted a teaching post in Indiana.
Paradise (1998),Mary,470617,470621,character_reference,0.85,Mary,"ht life for Consolata. Better than all right, for Mary Magna had taught her patience as the first order"
Paradise (1998),Mary,471473,471477,character_reference,0.85,Mary,"Consolata had nothing on her mind but the care of Mary Magna. But before that, before the disheveled wom"
Paradise (1998),Mary,471591,471595,character_reference,0.85,Mary,"ippers hollered at the edge of the garden, before Mary Magna's illness, still in a state of devotion and"
Paradise (1998),Mary,474046,474050,character_reference,0.85,Mary,"When she described her spell and Lone's remedy to Mary Magna she laughed, saying, ""Well, the teacher I a"
Paradise (1998),Mary,474194,474198,character_reference,0.85,Mary,"ything that helps, helps. But be very care- ful."" Mary Magna lowered her voice. ""I think she practices."""
Paradise (1998),faith,474592,474597,thematic_reference,0.8,Faith,"folks need more."" ""Never,"" said Consolata. “In my faith, faith is all I need.” ""You need what we all need"
Paradise (1998),faith,474599,474604,thematic_reference,0.8,Faith,"eed more."" ""Never,"" said Consolata. “In my faith, faith is all I need.” ""You need what we all need: earth"
Paradise (1998),Mary,478350,478354,character_reference,0.85,Mary,"vil craft. Something it would mortify her to tell Mary Magna, Jesus or the Virgin. She hadn't known what"
Paradise (1998),Jesus,478362,478367,character_reference,0.85,Jesus,"omething it would mortify her to tell Mary Magna, Jesus or the Virgin. She hadn't known what she was doin"
Paradise (1998),Mary,480021,480025,character_reference,0.85,Mary,"basket back and forth for years. Other than with Mary Magna, “stepping in"" was of no use. There was no"
Paradise (1998),Mary,480567,480571,character_reference,0.85,Mary,"to time. And so intense were the step- pings in, Mary Magna glowed like a lamp till her very last breat"
Paradise (1998),Mary,480757,480761,character_reference,0.85,Mary,"e woman she loved, she knew it was anathema, that Mary Magna would have recoiled in disgust and fury kno"
Paradise (1998),Mary,481675,481679,character_reference,0.85,Mary,"d, the more dazzling her ""“in sight"" became. When Mary Magna died, Consolata, fifty-four years old, was"
Paradise (1998),Mary,481880,481884,character_reference,0.85,Mary,"h cautioned against excessive human love and when Mary Magna left her, Consolata accepted the sympathy o"
Paradise (1998),Grace,482027,482032,thematic_reference,0.8,Grace,"support from Mavis, the efforts to cheer her from Grace, but her rope to the world had slid from her fing"
Paradise (1998),Mary,484414,484418,character_reference,0.85,Mary,"en days Consolata had been inside, alone, keeping Mary Magna's breath coming and going, the cool blue li"
Paradise (1998),Mary,484489,484493,character_reference,0.85,Mary,"g and going, the cool blue light flickering until Mary Magna asked permission to go, bereft though she w"
Paradise (1998),Grace,484586,484591,thematic_reference,0.8,Grace,"h she was of the last sacrament. The second girl, Grace, had arrived in time to hold off the fearful lone"
Paradise (1998),Mary,485003,485007,character_reference,0.85,Mary,nerable as she had been at nine when she clung to Mary Magna's hand at the railing of the Atenas. Whatev
Paradise (1998),Mary,485645,485649,character_reference,0.85,Mary,y. With the first one Consolata did what she knew Mary Magna would have done: quieted the girl and advis
Paradise (1998),Grace,485811,485816,thematic_reference,0.8,Grace,"liver there if she wanted to. Mavis was jubilant, Grace amused. They took the field rent and drove off to"
Paradise (1998),hope,486971,486975,thematic_reference,0.8,Hope,"The shudders in its spine. Otherwise there was no hope. Had it not tried to rescue itself, it would brea"
Paradise (1998),Grace,487189,487194,thematic_reference,0.8,Grace,flight. But breathing. Sort of. Mavis took over. Grace went to bed. Together Con- solata and Mavis clean
Paradise (1998),Grace,487522,487527,thematic_reference,0.8,Grace,"touched, glanced at, inquired after or named him. Grace called him Che and Consolata did not know to this"
Paradise (1998),Mary,489705,489709,character_reference,0.85,Mary,"rks? Was what I did for love of you so terrible?"" Mary Magna had nothing to say. Consolata listened to t"
Paradise (1998),Jesus,492904,492909,character_reference,0.85,Jesus,sed for conversation with her father last summer. Jesus Christ where the hell are you? We thought you wer
Paradise (1998),Jesus,493999,494004,character_reference,0.85,Jesus,"from? Pallas, you there? Minnesota. Min- nesota? Jesus. I thought you were in New Mexico. What the hell'"
Paradise (1998),Paul,494089,494093,character_reference,0.85,Paul,"What the hell's up there? Bloomington? No, Saint Paul. Are you near Saint Paul, sweet- heart? I'm not n"
Paradise (1998),Paul,494114,494118,character_reference,0.7,Paul,"? Bloomington? No, Saint Paul. Are you near Saint Paul, sweet- heart? I'm not near anything, Daddy. It's"
Paradise (1998),Mary,504760,504764,character_reference,0.7,Mary,en so lonely for them when she'd traveled back to Mary- land in 1970. Watching recess at the school wher
Paradise (1998),James,504856,504861,thematic_reference,0.9,James,"ool where she had enrolled Sal, Frankie and Billy James, she realized with a shock that Sal would be in j"
Paradise (1998),James,504933,504938,thematic_reference,0.9,James,"shock that Sal would be in junior high now, Billy James in third grade and Frankie in fifth. Still, there"
Paradise (1998),lot,506156,506159,character_reference,0.7,Lot,"bus, another and arrived at the bus depot parking lot in Middleton, where she had left the Cadillac. Ru"
Paradise (1998),job,511812,511815,thematic_reference,0.9,Job,at summer. She called in sick to her baby-sitting job each time and stayed indoors to cut short streets
Paradise (1998),lot,512210,512213,character_reference,0.7,Lot,"less intact. when Pallas arrived. She had spent a lot of time trying to cheer and feed her, for when Pa"
Paradise (1998),Eve,516410,516413,character_reference,0.7,Eve,"break them in two. Never put one over the other. Eve is Mary's mother. Mary is the daugh- ter of Eve."""
Paradise (1998),Mary,516417,516421,character_reference,0.85,Mary,"them in two. Never put one over the other. Eve is Mary's mother. Mary is the daugh- ter of Eve."" Then, i"
Paradise (1998),Mary,516432,516436,character_reference,0.85,Mary,"ver put one over the other. Eve is Mary's mother. Mary is the daugh- ter of Eve."" Then, in words clearer"
Paradise (1998),Eve,516458,516461,character_reference,0.7,Eve,". Eve is Mary's mother. Mary is the daugh- ter of Eve."" Then, in words clearer than her introductory sp"
Paradise (1998),mark,519486,519490,thematic_reference,0.9,Mark,"er to slice her inner thigh, she chose instead to mark the open body lying on the cellar floor. They spo"
Paradise (1998),Jesus,537734,537739,character_reference,0.85,Jesus,hed less than fifty pounds and shone like sulfur. Jesus! Said the girl he dropped off there was openly fl
Paradise (1998),Jesus,538307,538312,character_reference,0.85,Jesus,. No men. Kissing on themselves. Babies hid away. Jesus! No telling what else. Look what happened to Bill
Paradise (1998),lot,545092,545095,character_reference,0.7,Lot,ars till she threw him out the door. Take a whole lot of healthy babies to make him for- get that. He's
Paradise (1998),charity,547185,547192,thematic_reference,0.8,Charity,them that and he would not tolerate this loss of charity. Nor did Lone know the glacier that was Deacon Mo
Paradise (1998),Aaron,552243,552248,character_reference,0.85,Aaron,"d's intention, nothing could stop her. Halfway to Aaron Poole's house the Oldsmobile halted in a roadside"
Paradise (1998),Grace,553770,553775,thematic_reference,0.8,Grace,"rom sleep by its aroma, rushed to tell Consolata, Grace and Seneca that the longed for rain had finally c"
Paradise (1998),Grace,554590,554595,thematic_reference,0.8,Grace,inally let go of a dark morning in state housing. Grace witnessed the successful cleansing of a white shi
Paradise (1998),Grace,555027,555032,thematic_reference,0.8,Grace,"urious dancer, Mavis the most elegant. Seneca and Grace danced together, then parted to skip through fres"
Paradise (1998),Baptism,555791,555798,thematic_reference,0.8,Baptism,by white immigrants. Their deeper Weensformations Baptism-like purification reverence was for the generatio
Paradise (1998),lot,556470,556473,character_reference,0.7,Lot,"did not always know what it was, but they spent a lot of time trying to find out. Long before Juvenal w"
Paradise (1998),Aaron,557389,557394,character_reference,0.85,Aaron,"meet him. He and Lone would get to Deed Sands and Aaron Poole. Melinda said they ought to notify Dovey, b"
Paradise (1998),Aaron,565960,565965,character_reference,0.85,Aaron,"or Lone, would we?"" ""It'll be all right, I guess. Aaron and Pious will stop them. And the Beauchamps. Eve"
Paradise (1998),Aaron,570185,570190,character_reference,0.85,Aaron,"hey did to Menus and Fleet. It was self-defense!"" Aaron Poole looked at K.D. who had offered that explana"
Paradise (1998),lot,572849,572852,character_reference,0.7,Lot,"hs. “Well, the dead don't move. And Roger's got a lot of work to do."" As the car pulls away, Lone looks"
Paradise (1998),lot,572925,572928,character_reference,0.7,Lot,"car pulls away, Lone looks back at the house. “A lot of work."" He had none. When Roger Best got back t"
Paradise (1998),faith,573997,574002,thematic_reference,0.8,Faith,"le death of a child-we confirm, defer or lose our faith. Here in the tick tock of this moment, in this pl"
Paradise (1998),Noah,574966,574970,character_reference,0.85,Noah,"children, died, people assumed the rest of them, Noah, Esther and Ming, would quickly follow. The first"
Paradise (1998),Esther,574972,574978,thematic_reference,0.9,Esther,"ren, died, people assumed the rest of them, Noah, Esther and Ming, would quickly follow. The first was giv"
Paradise (1998),Esther,575135,575141,thematic_reference,0.9,Esther,me of his great-grandfather. The second was named Esther for the great-grandmother who loved and cared for
Paradise (1998),Aaron,581634,581639,character_reference,0.85,Aaron,"the most damning story-and Pious, Deed Sands and Aaron-who corroborated much of Lone's version - the who"
Paradise (1998),John,586322,586326,thematic_reference,0.9,John,"n white shirt. No shoes. No socks. He entered St. John Street, where he had planted trees fifty feet apa"
Paradise (1998),Luke,586636,586640,thematic_reference,0.9,Luke,"rnold Fleet- wood's house, near the corner of St. Luke, a couple said, “Morning, Deek."" He lifted his ha"
Paradise (1998),Mark,586788,586792,thematic_reference,0.9,Mark,"ry helloed from the porch of her house near Cross Mark but he did not turn his head. “Car broke down?"" s"
Paradise (1998),Matthew,586934,586941,thematic_reference,0.9,Matthew,"ury's drugstore, on the corner of Central and St. Matthew, he felt rather than saw watchful eyes traveling"
Paradise (1998),Peter,587124,587129,character_reference,0.85,Peter,rgan Sav- ings and Loan Bank as he approached St. Peter. At Cross Peter he crossed and made his way to Ri
Paradise (1998),Peter,587140,587145,character_reference,0.85,Peter,nd Loan Bank as he approached St. Peter. At Cross Peter he crossed and made his way to Richard Misner's h
Paradise (1998),Zechariah,590310,590319,thematic_reference,0.9,Zechariah,"rted on another story. It seemed his grandfather, Zechariah, was subject to personal taunts as well as newspa"
Paradise (1998),job,590597,590600,thematic_reference,0.9,Job,other work. He was even passed up for a teaching job at a poor country primary school. The Negroes in
Paradise (1998),Zechariah,590730,590739,thematic_reference,0.9,Zechariah,"(the depression of '73 was severe), but they took Zechariah's dignified manner for coldness and his studied s"
Paradise (1998),Zechariah,591027,591036,thematic_reference,0.9,Zechariah,"did odd jobs. Few knew and fewer remembered that Zechariah had a twin, and before he changed his name, they"
Paradise (1998),job,591147,591150,thematic_reference,0.9,Job,"as Coffee and Tea. When Coffee got the statehouse job, Tea seemed as pleased as everybody else. And whe"
Paradise (1998),faith,594635,594640,thematic_reference,0.8,Faith,"fe's belief is a mystery.” ""Belief is mysterious; faith is mysterious. But God is not a mystery. We are."""
Paradise (1998),James,612682,612687,thematic_reference,0.9,James,"""Mostly. Frankie's fine. Gets all A's. But Billy James ain't so hot."" ""Oh. Why?"" ""Hangs out with some re"
Paradise (1998),James,614789,614794,thematic_reference,0.9,James,"back?"" ""Sure."" ""But you'll try and talk to Billy James, won't you? And Frankie'd love it. You want my ad"
Paradise (1998),lot,617171,617174,character_reference,0.7,Lot,. Jean and Jack were crossing the stadium parking lot under blazing klieg lights. A girl was standing i
Paradise (1998),mark,621052,621056,thematic_reference,0.9,Mark,"me contrasts between thick and thin elements that mark most modern faces, and it attempts to give a feel"
