novel_title,allusion_text,start_pos,end_pos,allusion_type,confidence,biblical_source,context
Tar Baby (1981),Gideon,531017,531023,character_reference,0.85,Gideon,"an French he'd learned in Vietnam, he simply said Gideon? Thérèse? The owner and another man told him some"
Tar Baby (1981),Gideon,531134,531140,character_reference,0.7,Gideon,"could not understand about Thérèse, and mentioned Gideon's name in connection with ""taxi."" He nodded and s"
Tar Baby (1981),Gideon,532051,532057,character_reference,0.85,Gideon,"nce, glancing at the drivers of the taxis in case Gideon might be one. Three hours of walking and he was n"
Tar Baby (1981),Paul,533322,533326,character_reference,0.85,Paul,"n, Rascal, Turner and Soldier and Drake and Ernie Paul who left the serv- ice a first lieutenant and now"
Tar Baby (1981),Gideon,535989,535995,character_reference,0.85,Gideon,"d added nothing to it. He smiled. ""What work does Gideon do now?"" ""Hires out,"" she said. ""To taxi men."" Dr"
Tar Baby (1981),Gideon,537551,537557,character_reference,0.85,Gideon,from the awkwardness and walk around outside when Gideon came in. The day's disappointment ran from his fa
Tar Baby (1981),hope,537842,537846,thematic_reference,0.8,Hope,"end to."" ""Isle des Chevaliers?"" ""Yes."" ""Murder, I hope."" Gideon took off his shirt and walked to the sin"
Tar Baby (1981),Gideon,537849,537855,character_reference,0.7,Gideon,""" ""Isle des Chevaliers?"" ""Yes."" ""Murder, I hope."" Gideon took off his shirt and walked to the sink. Son sh"
Tar Baby (1981),Gideon,537946,537952,character_reference,0.7,Gideon,"k. Son shook his head. ""I need some information."" Gideon leaned over the sink washing his hands and face."
Tar Baby (1981),Gideon,538102,538108,character_reference,0.7,Gideon,"il and handed it to him. ""What you want to know?"" Gideon asked, drying his ears. ""If she's there. If she's"
Tar Baby (1981),Gideon,538199,538205,character_reference,0.85,Gideon,"If she's not, I need an address."" ""Christ,"" said Gideon, and snapped his cloth in disgust. “I knew it. Th"
Tar Baby (1981),Gideon,538585,538591,character_reference,0.85,Gideon,"t grunts, ""Unh, unh, unh, unh.” ""Stop that!"" said Gideon. ""Fix some food, for Christ's sake!"" Thérèse stoo"
Tar Baby (1981),Gideon,538825,538831,character_reference,0.7,Gideon,"sied herself picking stones out of the rice while Gideon told Son that the yalla was gone. ""She was here?"
Tar Baby (1981),Gideon,539919,539925,character_reference,0.85,Gideon,"ss for him—to decide to go looking, and from what Gideon said it was a week ago that she was here; she mus"
Tar Baby (1981),Gideon,540007,540013,character_reference,0.7,Gideon,was here; she must have left almost immediately. Gideon opened his paper bag and took out a bottle of bee
Tar Baby (1981),Gideon,540969,540975,character_reference,0.7,Gideon,"n it? Let that go? ""I can't,"" he said. ""I can't."" Gideon swallowed his beer and they were both quiet until"
Tar Baby (1981),Paul,541976,541980,character_reference,0.85,Paul,do- ing thinking that Drake and Soldier and Ernie Paul were more precious than Catherine the Great's ear
Tar Baby (1981),Gideon,542914,542920,character_reference,0.7,Gideon,"reased and played a middle ear drone in his head. Gideon tapped him on the shoulder and he sat down. ""Leav"
Tar Baby (1981),Gideon,545244,545250,character_reference,0.7,Gideon,"n it and revolted by the sibility of being freed. Gideon interrupted his questions. ""What will you do?"" po"
Tar Baby (1981),Gideon,545495,545501,character_reference,0.85,Gideon,"way from him."" ""A woman, man. Just a woman,"" said Gideon patiently. ""I have to find her."" ""How? Paris is a"
Tar Baby (1981),Gideon,546412,546418,character_reference,0.7,Gideon,"nother man's shoulder. ""Get me there,"" he said to Gideon. ""Now, while there is still light."" Gideon ran hi"
Tar Baby (1981),Gideon,546455,546461,character_reference,0.7,Gideon,"aid to Gideon. ""Now, while there is still light."" Gideon ran his tongue over his stone-white teeth. ""No. I"
Tar Baby (1981),Gideon,546811,546817,character_reference,0.85,Gideon,""" ""All right. I'll take the launch.” ""Good,"" said Gideon. ""Take the launch. In two days maybe you'll be co"
Tar Baby (1981),Gideon,547478,547484,character_reference,0.85,Gideon,"eated. ""The sun's going down. You'll drown!"" said Gideon. “We'll fish off the beach in the morning."" you """
Tar Baby (1981),Gideon,547728,547734,character_reference,0.85,Gideon,"d. ""Get me there, Thérèse."" ""Two big fools,"" said Gideon. ""One blind, the other gone mad!"" ""Eat,"" said Thé"
Tar Baby (1981),Gideon,547966,547972,character_reference,0.85,Gideon,"nd I can't get hungry."" ""Come with me then,"" said Gideon. ""Let's go out. Go to Grande Cinq, have a drink a"
Tar Baby (1981),Gideon,548091,548097,character_reference,0.7,Gideon,"""No,"" he said. ""I don't want a woman."" ""Christ!"" Gideon was disgusted. He never got over being amazed at"
Tar Baby (1981),Gideon,548507,548513,character_reference,0.7,Gideon,"he table, Son alone not eating the fish and rice. Gideon told stories about women he had known: their ""wil"
